id,ISO,Start Year,Start Month,Start Day,End Year,End Month,End Day,Admin Units,Entry Date,Last Update
2022-0119-MYS,MYS,2022,2,25,2022,2,28,"[{""adm1_code"":1893,""adm1_name"":""Kelantan""},{""adm1_code"":1897,""adm1_name"":""Pahang""},{""adm1_code"":1904,""adm1_name"":""Terengganu""}]",2/28/22,9/25/23
2022-0119-THA,THA,2022,2,25,2022,2,28,"[{'adm1_code': 2882, 'adm1_name': 'Narathiwat'}, {'adm1_code': 2925, 'adm1_name': 'Yala'}, {'adm1_code': 2887, 'adm1_name': 'Pattani'}, {'adm1_code': 2913, 'adm1_name': 'Songkhla'}, {'adm1_code': 2890, 'adm1_name': 'Phatthalung'}]",2/28/22,9/25/23
2022-0120-IDN,IDN,2022,2,26,2022,3,5,"[{""adm1_code"":1520,""adm1_name"":""Jawa Tengah""},{""adm1_code"":1521,""adm1_name"":""Jawa Timur""},{""adm1_code"":73610,""adm1_name"":""Banten""}]",3/2/22,4/23/24
2022-0130-DOM,DOM,2022,3,5,2022,3,6,"[{""adm1_code"":1125,""adm1_name"":""Puerto Plata""}]",3/16/22,9/25/23
2022-0130-HTI,HTI,2022,3,5,2022,3,6,"[{""adm2_code"":17191,""adm2_name"":""Limbe""}]",3/16/22,9/25/23
2022-0131-MYS,MYS,2022,3,6,2022,3,7,"[{""adm1_code"":1894,""adm1_name"":""Kuala Lumpur""},{""adm1_code"":1895,""adm1_name"":""Melaka""},{""adm1_code"":1896,""adm1_name"":""Negeri Sembilan""},{""adm2_code"":37390,""adm2_name"":""Hulu Perak""},{""adm2_code"":37454,""adm2_name"":""Gombak""},{""adm2_code"":37457,""adm2_name"":""Kuala Langat""},{""adm2_code"":37459,""adm2_name"":""Petaling""},{""adm2_code"":37461,""adm2_name"":""Sepang""},{""adm2_code"":37462,""adm2_name"":""Ulu Langat""}]",3/16/22,9/25/23
2022-0133-ECU,ECU,2022,3,7,2022,3,8,"[{""adm1_code"":1135,""adm1_name"":""Azuay""},{""adm1_code"":1139,""adm1_name"":""Chimborazo""},{""adm1_code"":1140,""adm1_name"":""Cotopaxi""},{""adm1_code"":1141,""adm1_name"":""El Oro""},{""adm1_code"":1147,""adm1_name"":""Los Rios""},{""adm1_code"":22005,""adm1_name"":""Guayas""},{""adm1_code"":22006,""adm1_name"":""Pichincha""}]",3/16/22,9/25/23
2022-0136-IDN,IDN,2022,3,14,2022,3,17,"[{""adm2_code"":18041,""adm2_name"":""Kebumen""},{""adm2_code"":18055,""adm2_name"":""Purworejo""},{""adm2_code"":18130,""adm2_name"":""Kota Balikpapan""}]",3/16/22,4/23/24
2022-0149-BRA,BRA,2022,3,20,2022,3,22,"[{""adm1_code"":683,""adm1_name"":""Rio De Janeiro""}]",3/22/22,10/28/24
2022-0172-VNM,VNM,2022,3,22,2022,3,23,"[{""adm1_code"":3328,""adm1_name"":""Bac Kan""},{""adm1_code"":3338,""adm1_name"":""Cao Bang""},{""adm1_code"":3387,""adm1_name"":""Tuyen Quang""}]",3/25/22,9/25/23
2022-0178-ECU,ECU,2022,3,27,2022,3,28,"[{""adm1_code"":1135,""adm1_name"":""Azuay""}]",3/28/22,10/28/24
2022-0183-AUS,AUS,2022,3,25,2022,3,31,"[{""adm1_code"":470,""adm1_name"":""New South Wales""},{""adm1_code"":473,""adm1_name"":""Queensland""}]",3/31/22,9/25/23
2022-0190-BRA,BRA,2022,4,1,2022,4,4,"[{""adm2_code"":9895,""adm2_name"":""Angra Dos Reis""},{""adm2_code"":9907,""adm2_name"":""Cachoeiras De Macacu""},{""adm2_code"":9919,""adm2_name"":""Duque De Caxias""},{""adm2_code"":9943,""adm2_name"":""Nova Iguacu""},{""adm2_code"":9946,""adm2_name"":""Parati""}]",4/5/22,4/24/24
2022-0192-COL,COL,2022,3,15,2022,4,3,"[{""adm1_code"":935,""adm1_name"":""Antioquia""},{""adm1_code"":941,""adm1_name"":""Caldas""},{""adm1_code"":944,""adm1_name"":""Cauca""},{""adm1_code"":948,""adm1_name"":""Cundinamarca""},{""adm1_code"":952,""adm1_name"":""Huila""},{""adm1_code"":955,""adm1_name"":""Narino""},{""adm1_code"":958,""adm1_name"":""Quindio""},{""adm1_code"":959,""adm1_name"":""Risaralda""},{""adm1_code"":963,""adm1_name"":""Tolima""},{""adm1_code"":964,""adm1_name"":""Valle Del Cauca""}]",4/6/22,9/25/23
2022-0194-TUN,TUN,2022,3,19,2022,3,19,"[{""adm1_code"":2996,""adm1_name"":""Beja""},{""adm1_code"":2998,""adm1_name"":""Gafsa""},{""adm1_code"":2999,""adm1_name"":""Jendouba""},{""adm1_code"":3000,""adm1_name"":""Kairouan""},{""adm1_code"":3001,""adm1_name"":""Kasserine""},{""adm1_code"":3003,""adm1_name"":""Le Kef""},{""adm1_code"":3010,""adm1_name"":""Sidi Bouz""},{""adm1_code"":3011,""adm1_name"":""Siliana""},{""adm1_code"":3016,""adm1_name"":""Zaghouan""},{""adm2_code"":39237,""adm2_name"":""El Mnihla""},{""adm2_code"":39239,""adm2_name"":""Kalaat El Andalous""}]",4/6/22,9/25/23
2022-0195-PHL,PHL,2022,4,3,2022,4,7,"[{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":24266,""adm2_name"":""Compostela""},{""adm2_code"":24270,""adm2_name"":""Saranggani""}]",4/7/22,4/24/24
2022-0199-THA,THA,2022,4,3,2022,4,5,"[{""adm1_code"":2862,""adm1_name"":""Chumphon""},{""adm1_code"":2875,""adm1_name"":""Nakhon Nayok""},{""adm1_code"":2880,""adm1_name"":""Nakhon Si Thammarat""},{""adm1_code"":2882,""adm1_name"":""Narathiwat""},{""adm1_code"":2890,""adm1_name"":""Phatthalung""},{""adm1_code"":2916,""adm1_name"":""Surat Thani""}]",4/8/22,9/25/23
2022-0200-COL,COL,2022,4,7,2022,4,8,"[{""adm1_code"":935,""adm1_name"":""Antioquia""}]",4/8/22,9/25/23
2022-0205-ZAF,ZAF,2022,4,8,2022,4,18,"[{""adm1_code"":77311,""adm1_name"":""KwaZulu-Natal""}]",4/11/22,9/25/23
2022-0229-COL,COL,2022,4,,2022,4,21,"[{""adm1_code"":955,""adm1_name"":""Narino""},{""adm2_code"":14344,""adm2_name"":""Melgar""}]",4/22/22,9/25/23
2022-0230-UZB,UZB,2022,4,20,2022,4,20,"[{""adm1_code"":3292,""adm1_name"":""Samarkand""},{""adm1_code"":39696,""adm1_name"":""Jizzakh""}]",4/22/22,9/25/23
2022-0232-COD,COD,2022,4,23,2022,4,23,"[{""adm2_code"":74354,""adm2_name"":""Bukavu""}]",8/4/22,9/25/23
2022-0232-RWA,RWA,2022,4,23,2022,4,24,"[{""adm2_code"":21984,""adm2_name"":""Kayonza""},{""adm2_code"":21977,""adm2_name"":""Gasabo""},{""adm2_code"":21985,""adm2_name"":""Kicukiro""},{""adm2_code"":21990,""adm2_name"":""Ngororero""},{""adm2_code"":21994,""adm2_name"":""Nyamasheke""}]",4/26/22,9/25/23
2022-0233-COL,COL,2022,4,21,2022,4,22,"[{""adm2_code"":13841,""adm2_name"":""Arbelaez""},{""adm2_code"":13846,""adm2_name"":""Cachipay""},{""adm2_code"":13947,""adm2_name"":""Viota""}]",4/26/22,9/25/23
2022-0250-VEN,VEN,2022,4,25,2022,6,29,"[{""adm1_code"":3304,""adm1_name"":""Apure""},{""adm1_code"":3305,""adm1_name"":""Aragua""},{""adm1_code"":3308,""adm1_name"":""Carabobo""},{""adm1_code"":3313,""adm1_name"":""Falcon""},{""adm1_code"":3315,""adm1_name"":""Lara""},{""adm1_code"":3316,""adm1_name"":""Merida""},{""adm1_code"":3320,""adm1_name"":""Portuguesa""},{""adm1_code"":3322,""adm1_name"":""Tachira""},{""adm1_code"":3323,""adm1_name"":""Trujillo""},{""adm1_code"":3325,""adm1_name"":""Zulia""},{""adm1_code"":67152,""adm1_name"":""Vargas""},{""adm1_code"":67153,""adm1_name"":""Distrito Capital""}]",4/29/22,4/24/24
2022-0258-TZA,TZA,2022,4,26,2022,5,5,"[{""adm1_code"":48367,""adm1_name"":""Mbeya""}]",5/5/22,8/27/24
2022-0262-ECU,ECU,2022,3,,2022,4,,"[{""adm1_code"":1140,""adm1_name"":""Cotopaxi""},{""adm1_code"":22006,""adm1_name"":""Pichincha""},{""adm1_code"":22007,""adm1_name"":""Santa Elena""},{""adm2_code"":22035,""adm2_name"":""Camilo ponce enriquez""},{""adm2_code"":15333,""adm2_name"":""Caluma""},{""adm2_code"":15371,""adm2_name"":""Chilla""},{""adm2_code"":15383,""adm2_name"":""Zaruma""},{""adm2_code"":15447,""adm2_name"":""Catamayo""},{""adm2_code"":15450,""adm2_name"":""Espindola""},{""adm2_code"":15457,""adm2_name"":""Quilanga""},{""adm2_code"":22052,""adm2_name"":""Quinsaloma""},{""adm2_code"":15414,""adm2_name"":""Alfredo Baquerizo Moreno""},{""adm2_code"":15415,""adm2_name"":""Balao""}]",5/5/22,9/25/23
2022-0264-AFG,AFG,2022,5,2,2022,5,7,"[{""adm1_code"":272,""adm1_name"":""Badakhshan""},{""adm1_code"":273,""adm1_name"":""Badghis""},{""adm1_code"":274,""adm1_name"":""Baghlan""},{""adm1_code"":276,""adm1_name"":""Bamyan""},{""adm1_code"":278,""adm1_name"":""Faryab""},{""adm1_code"":281,""adm1_name"":""Hilmand""},{""adm1_code"":283,""adm1_name"":""Jawzjan""},{""adm1_code"":285,""adm1_name"":""Kandahar""},{""adm1_code"":289,""adm1_name"":""Kunduz""},{""adm1_code"":300,""adm1_name"":""Takhar""},{""adm1_code"":302,""adm1_name"":""Wardak""},{""adm1_code"":99880,""adm1_name"":""Parwan""},{""adm2_code"":3561,""adm2_name"":""Herat""}]",5/5/22,4/24/24
2022-0265-BRA,BRA,2022,5,3,2022,5,5,"[{""adm2_code"":6934,""adm2_name"":""Valenca""},{""adm2_code"":10773,""adm2_name"":""Florianopolis""},{""adm2_code"":10811,""adm2_name"":""Itajai""}]",5/5/22,9/25/23
2022-0266-CAN,CAN,2022,4,22,2022,4,25,"[{""adm2_code"":12567,""adm2_name"":""Division No.  1""},{""adm2_code"":12568,""adm2_name"":""Division No.  2""},{""adm2_code"":12569,""adm2_name"":""Division No.  3""},{""adm2_code"":12570,""adm2_name"":""Division No.  4""},{""adm2_code"":12571,""adm2_name"":""Division No.  5""},{""adm2_code"":12572,""adm2_name"":""Division No.  6""},{""adm2_code"":12573,""adm2_name"":""Division No.  7""},{""adm2_code"":12574,""adm2_name"":""Division No.  8""},{""adm2_code"":12575,""adm2_name"":""Division No.  9""},{""adm2_code"":12576,""adm2_name"":""Division No. 10""},{""adm2_code"":12577,""adm2_name"":""Division No. 11""},{""adm2_code"":12578,""adm2_name"":""Division No. 12""}]",5/5/22,4/24/24
2022-0266-USA,USA,2022,4,,2022,5,5,"[{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3248,""adm1_name"":""North Dakota""}]",5/5/22,9/25/23
2022-0293-IND,IND,2022,5,17,2022,10,31,"[{'adm1_code': 70072, 'adm1_name': 'Arunachal Pradesh'}, {'adm1_code': 1487, 'adm1_name': 'Assam'}, {'adm1_code': 1501, 'adm1_name': 'Meghalaya'}, {'adm1_code': 1503, 'adm1_name': 'Nagaland'}, {'adm1_code': 70073, 'adm1_name': 'Bihar'}, {'adm1_code': 1493, 'adm1_name': 'Himachal Pradesh'}, {'adm1_code': 70079, 'adm1_name': 'Madhya Pradesh'}, {'adm1_code': 1491, 'adm1_name': 'Gujarat'}, {'adm1_code': 1498, 'adm1_name': 'Maharashtra'}]",5/16/22,9/25/23
2022-0304-CAN,CAN,2022,5,30,2022,5,31,"[{""adm1_code"":825,""adm1_name"":""Alberta""},{""adm1_code"":827,""adm1_name"":""Manitoba""},{""adm1_code"":830,""adm1_name"":""Northwest Territories / Territoires du Nord-Ouest""}]",5/20/22,9/25/23
2022-0305-THA,THA,2022,5,14,2022,5,18,"[{""adm1_code"":2868,""adm1_name"":""Lampang""},{""adm1_code"":2878,""adm1_name"":""Nakhon Ratchasima""},{""adm1_code"":2881,""adm1_name"":""Nan""},{""adm1_code"":2891,""adm1_name"":""Phayao""},{""adm1_code"":2897,""adm1_name"":""Phrae""},{""adm1_code"":2924,""adm1_name"":""Uttaradit""}]",5/20/22,9/25/23
2022-0313-ZAF,ZAF,2022,5,22,2022,5,22,"[{""adm1_code"":77311,""adm1_name"":""KwaZulu-Natal""}]",5/27/22,10/28/24
2022-0315-SUR,SUR,2022,3,,2022,6,24,"[{""adm1_code"":2771,""adm1_name"":""Brokopondo""},{""adm1_code"":2773,""adm1_name"":""Coronie""},{""adm1_code"":2774,""adm1_name"":""Marowijne""},{""adm1_code"":2775,""adm1_name"":""Nickerie""},{""adm1_code"":2776,""adm1_name"":""Para""},{""adm1_code"":2778,""adm1_name"":""Saramacca""},{""adm1_code"":2779,""adm1_name"":""Sipaliwini""}]",5/30/22,10/28/24
2022-0316-CHN,CHN,2022,5,9,2022,5,15,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",5/30/22,9/26/23
2022-0317-GTM,GTM,2022,5,1,2022,9,11,"[{""adm1_code"":64821,""adm1_name"":""Guatemala""},{""adm1_code"":64826,""adm1_name"":""Santa Rosa""},{""adm1_code"":64827,""adm1_name"":""Sololá""},{""adm1_code"":64829,""adm1_name"":""Quetzaltenango""},{""adm1_code"":64830,""adm1_name"":""Suchitepéquez""},{""adm1_code"":64831,""adm1_name"":""Retalhuleu""},{""adm1_code"":64833,""adm1_name"":""Huehuetenango""},{""adm1_code"":64834,""adm1_name"":""Quiché""},{""adm2_code"":65101,""adm2_name"":""Tucurú""},{""adm2_code"":65132,""adm2_name"":""Gualán""}]",5/30/22,4/24/24
2022-0318-BRA,BRA,2022,5,24,2022,5,30,"[{""adm1_code"":666,""adm1_name"":""Alagoas""},{""adm1_code"":679,""adm1_name"":""Paraiba""},{""adm1_code"":681,""adm1_name"":""Pernambuco""}]",5/30/22,6/25/24
2022-0320-VNM,VNM,2022,5,21,2022,5,30,"[{""adm1_code"":3338,""adm1_name"":""Cao Bang""},{""adm1_code"":3345,""adm1_name"":""Ha Giang""},{""adm1_code"":3353,""adm1_name"":""Hoa Binh""},{""adm1_code"":3369,""adm1_name"":""Phu Tho""},{""adm1_code"":3370,""adm1_name"":""Phu Yen""},{""adm1_code"":3381,""adm1_name"":""Thai Nguyen""},{""adm1_code"":3387,""adm1_name"":""Tuyen Quang""},{""adm1_code"":3389,""adm1_name"":""Vinh Phuc""},{""adm1_code"":3390,""adm1_name"":""Yen Bai""},{""adm1_code"":73936,""adm1_name"":""Dien Bien""}]",5/30/22,9/26/23
2022-0324-IDN,IDN,2022,5,21,2022,5,24,"[{'adm1_code': 73613, 'adm1_name': 'Jawa Barat'}, {'adm1_code': 1537, 'adm1_name': 'Sumatera Utara'}, {'adm1_code': 1520, 'adm1_name': 'Jawa Tengah'}, {'adm1_code': 1524, 'adm1_name': 'Kalimantan Tengah'}, {'adm1_code': 1524, 'adm1_name': 'Kalimantan Tengah'}]",5/30/22,9/26/23
2022-0326-THA,THA,2022,5,20,2022,5,24,"[{""adm1_code"":2859,""adm1_name"":""Chiang Mai""},{""adm1_code"":2860,""adm1_name"":""Chiang Rai""},{""adm1_code"":2865,""adm1_name"":""Kanchanaburi""},{""adm1_code"":2868,""adm1_name"":""Lampang""},{""adm1_code"":2869,""adm1_name"":""Lamphun""},{""adm1_code"":2872,""adm1_name"":""Mae Hong Son""},{""adm1_code"":2891,""adm1_name"":""Phayao""},{""adm1_code"":2918,""adm1_name"":""Tak""}]",5/30/22,9/26/23
2022-0328-COL,COL,2022,5,25,2022,5,27,"[{""adm1_code"":954,""adm1_name"":""Meta""}]",5/30/22,9/26/23
2022-0332-SOM,SOM,2022,5,12,2022,5,30,"[{'adm1_code': 2700, 'adm1_name': 'Mudug'}]",5/30/22,9/26/23
2022-0338-CMR,CMR,2022,6,26,2022,10,31,"[{'adm1_code': 821, 'adm1_name': 'Nord - Ouest'}]",6/28/22,10/28/24
2022-0340-BGD,BGD,2022,5,17,2022,9,30,"[{'adm2_code': 5792, 'adm2_name': 'Shariatpur'}, {'adm2_code': 5784, 'adm2_name': 'Madaripur'}, {'adm2_code': 5824, 'adm2_name': 'Sylhet'}, {'adm2_code': 5823, 'adm2_name': 'Sunamganj'}]",6/28/22,9/26/23
2022-0347-CIV,CIV,2022,6,16,2022,6,21,"[{'adm2_code': 14911, 'adm2_name': 'Abidjan'}, {'adm2_code': 16846, 'adm2_name': 'Agneby-Tiassa'}, {'adm2_code': 16866, 'adm2_name': 'Sud-comoe'}, {'adm2_code': 16854, 'adm2_name': 'Grands ponts'}, {'adm1_code': 16842, 'adm1_name': 'Lagunes'}]",6/29/22,9/26/23
2022-0356-ZAF,ZAF,2022,6,13,2022,6,15,"[{'adm2_code': 77317, 'adm2_name': 'City of Cape Town Metropolitan Municipality'}]",6/29/22,9/26/23
2022-0358-TUR,TUR,2022,6,11,2022,6,15,"[{'adm1_code': 3023, 'adm1_name': 'Ankara'}, {'adm1_code': 3095, 'adm1_name': 'Yozgat'}]",6/29/22,10/28/24
2022-0361-USA,USA,2022,6,11,2022,6,14,"[{""adm1_code"":3226,""adm1_name"":""Idaho""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3264,""adm1_name"":""Wyoming""}]",6/29/22,9/26/23
2022-0366-CUB,CUB,2022,6,2,2022,6,6,"[{'adm2_code': 14758, 'adm2_name': 'Matanzas'}, {'adm2_code': 14773, 'adm2_name': 'San Juan Y Martinez'}, {'adm2_code': 14771, 'adm2_name': 'Pinar Del Rio'}]",6/29/22,9/26/23
2022-0375-GUY,GUY,2022,5,15,2022,6,2,"[{""adm1_code"":1399,""adm1_name"":""Cuyuni/mazaruni (region N°7)""},{""adm1_code"":1403,""adm1_name"":""Mahaica Berbice (region N°5)""},{""adm1_code"":1406,""adm1_name"":""Upper Demerara/berbice (region N°10)""},{""adm1_code"":1407,""adm1_name"":""Upper Takutu/upper Essequibo (region N°9)""}]",6/29/22,9/26/23
2022-0396-AUS,AUS,2022,7,1,2022,7,8,"[{""adm1_code"":470,""adm1_name"":""New South Wales""}]",7/5/22,9/26/23
2022-0405-PAK,PAK,2022,6,14,2022,9,14,"[{'adm1_code': 2272, 'adm1_name': 'Balochistan'}, {'adm1_code': 2275, 'adm1_name': 'North-West Frontier'}, {'adm1_code': 2277, 'adm1_name': 'Sindh'}, {'adm1_code': 2276, 'adm1_name': 'Punjab'}]",7/7/22,9/26/23
2022-0406-ECU,ECU,2022,7,3,2022,7,5,"[{""adm1_code"":1135,""adm1_name"":""Azuay""},{""adm1_code"":1139,""adm1_name"":""Chimborazo""},{""adm1_code"":1152,""adm1_name"":""Pastaza""},{""adm1_code"":1155,""adm1_name"":""Tungurahua""},{""adm1_code"":1156,""adm1_name"":""Zamora Chinchipe""}]",7/7/22,9/26/23
2022-0408-MYS,MYS,2022,7,4,2022,7,7,"[{""adm2_code"":37345,""adm2_name"":""Baling""}]",7/7/22,9/26/23
2022-0409-BRA,BRA,2022,7,5,2022,7,6,"[{""adm1_code"":666,""adm1_name"":""Alagoas""},{""adm1_code"":681,""adm1_name"":""Pernambuco""},{""adm1_code"":684,""adm1_name"":""Rio Grande Do Norte""}]",7/7/22,9/26/23
2022-0418-IDN,IDN,2022,7,5,2022,7,12,"[{'adm1_code': 73620, 'adm1_name': 'Sulawesi Selatan'}, {'adm1_code': 1532, 'adm1_name': 'Sulawesi Tengah'}, {'adm1_code': 73611, 'adm1_name': 'Gorontalo'}, {'adm1_code': 73615, 'adm1_name': 'Maluku'}, {'adm1_code': 73616, 'adm1_name': 'Maluku Utara'}]",7/12/22,9/26/23
2022-0427-GEO,GEO,2022,6,21,2022,6,26,"[{""adm2_code"":16467,""adm2_name"":""Kutaisi""},{""adm2_code"":16471,""adm2_name"":""Tkibuli""},{""adm2_code"":16494,""adm2_name"":""Kazbegui""},{""adm2_code"":16496,""adm2_name"":""Tianeti""},{""adm2_code"":16497,""adm2_name"":""Ambrolauri""},{""adm2_code"":16502,""adm2_name"":""Khobi""},{""adm2_code"":16505,""adm2_name"":""Poti""},{""adm2_code"":16509,""adm2_name"":""Zugdidi""}]",7/13/22,9/26/23
2022-0428-CHN,CHN,2022,7,25,2022,7,28,"[{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":930,""adm1_name"":""Zhejiang Sheng""}]",7/19/22,9/26/23
2022-0442-AFG,AFG,2022,6,30,2022,7,11,"[{""adm1_code"":279,""adm1_name"":""Ghazni""},{""adm1_code"":285,""adm1_name"":""Kandahar""},{""adm1_code"":287,""adm1_name"":""Khost""},{""adm1_code"":288,""adm1_name"":""Kunar""},{""adm1_code"":290,""adm1_name"":""Laghman""},{""adm1_code"":291,""adm1_name"":""Logar""},{""adm1_code"":292,""adm1_name"":""Nangarhar""},{""adm1_code"":294,""adm1_name"":""Nuristan""},{""adm1_code"":295,""adm1_name"":""Paktika""},{""adm1_code"":296,""adm1_name"":""Paktya""},{""adm1_code"":303,""adm1_name"":""Zabul""},{""adm1_code"":99880,""adm1_name"":""Parwan""},{""adm1_code"":99881,""adm1_name"":""Uruzgan""}]",7/19/22,9/26/23
2022-0444-YEM,YEM,2022,6,,2022,6,,"[{'adm1_code': 3408, 'adm1_name': ""Al Dhale'e""}, {'adm1_code': 3411, 'adm1_name': 'Al Hudaydah'}, {'adm1_code': 3424, 'adm1_name': 'Shabwah'}, {'adm1_code': 3413, 'adm1_name': 'Al Maharah'}, {'adm1_code': 3418, 'adm1_name': 'Hajjah'}, {'adm1_code': 3425, 'adm1_name': 'Taizz'}]",7/19/22,9/26/23
2022-0445-SDN,SDN,2022,5,10,2022,9,30,"[{""adm1_code"":2769,""adm1_name"":""Western Darfur""},{""adm1_code"":2770,""adm1_name"":""White Nile""},{""adm1_code"":4150,""adm1_name"":""Southern Kordofan""},{""adm1_code"":68783,""adm1_name"":""Kassala""},{""adm2_code"":37105,""adm2_name"":""Kas""}]",7/20/22,9/26/23
2022-0446-NER,NER,2022,6,1,2022,9,30,"[{""adm1_code"":2203,""adm1_name"":""Diffa""},{""adm1_code"":2204,""adm1_name"":""Dosso""},{""adm1_code"":2205,""adm1_name"":""Maradi""},{""adm1_code"":2207,""adm1_name"":""Tahoua""},{""adm1_code"":2208,""adm1_name"":""Tillaberi""},{""adm1_code"":2209,""adm1_name"":""Zinder""}]",7/20/22,9/26/23
2022-0449-CAF,CAF,2022,7,1,2022,10,31,"[{""adm1_code"":858,""adm1_name"":""Lobaye""},{""adm1_code"":864,""adm1_name"":""Ouaka""},{""adm1_code"":866,""adm1_name"":""Ouham Pendé""},{""adm1_code"":67154,""adm1_name"":""Bangui""}]",7/27/22,2/28/24
2022-0453-AFG,AFG,2022,7,24,2022,8,1,"[{'adm1_code': 302, 'adm1_name': 'Wardak'}, {'adm1_code': 296, 'adm1_name': 'Paktya'}, {'adm1_code': 295, 'adm1_name': 'Paktika'}, {'adm1_code': 292, 'adm1_name': 'Nangarhar'}, {'adm1_code': 294, 'adm1_name': 'Nuristan'}, {'adm1_code': 99880, 'adm1_name': 'Parwan'}, {'adm1_code': 99879, 'adm1_name': 'Panjsher'}]",7/27/22,9/26/23
2022-0456-YEM,YEM,2022,7,23,2022,8,5,"[{'adm1_code': 3421, 'adm1_name': 'Marib'}, {'adm1_code': 3414, 'adm1_name': 'Al Mahwit'}, {'adm1_code': 3425, 'adm1_name': 'Taizz'}, {'adm1_code': 3419, 'adm1_name': 'Ibb'}, {'adm1_code': 144970, 'adm1_name': 'Hadramaut'}, {'adm1_code': 3410, 'adm1_name': 'Al Bayda'}, {'adm1_code': 3415, 'adm1_name': 'Amran'}, {'adm1_code': 3422, 'adm1_name': ""Sa'ada""}, {'adm1_code': 3416, 'adm1_name': 'Dhamar'}, {'adm1_code': 3411, 'adm1_name': 'Al Hudaydah'}, {'adm1_code': 144972, 'adm1_name': ""Sana'a""}, {'adm1_code': 3418, 'adm1_name': 'Hajjah'}, {'adm1_code': 3413, 'adm1_name': 'Al Maharah'}]",7/27/22,9/26/23
2022-0473-RUS,RUS,2022,7,22,2022,7,25,"[{'adm1_code': 2524, 'adm1_name': 'Krasnodarskiy Kray'}]",7/29/22,9/26/23
2022-0474-THA,THA,2022,7,17,2022,7,26,"[{'adm1_code': 2878, 'adm1_name': 'Nakhon Ratchasima'}, {'adm1_code': 2870, 'adm1_name': 'Loei'}, {'adm1_code': 2853, 'adm1_name': 'Bangkok'}, {'adm1_code': 2866, 'adm1_name': 'Khon Kaen'}, {'adm1_code': 2902, 'adm1_name': 'Rayong'}, {'adm1_code': 2861, 'adm1_name': 'Chonburi'}, {'adm1_code': 2906, 'adm1_name': 'Samut Prakarn'}, {'adm1_code': 2885, 'adm1_name': 'Nonthaburi'}]",7/29/22,9/26/23
2022-0476-IRN,IRN,2022,7,23,2022,7,31,"[{""adm1_code"":1540,""adm1_name"":""Bushehr""},{""adm1_code"":1541,""adm1_name"":""Chaharmahal-o bakhtiyar""},{""adm1_code"":1542,""adm1_name"":""East Azarbayejan""},{""adm1_code"":1544,""adm1_name"":""Fars""},{""adm1_code"":1547,""adm1_name"":""Khorasan""},{""adm1_code"":1548,""adm1_name"":""Hormozgan""},{""adm1_code"":1550,""adm1_name"":""Kerman""},{""adm1_code"":1551,""adm1_name"":""Khuzestan""},{""adm1_code"":1552,""adm1_name"":""Kohgiluyeh va boyerahma""},{""adm1_code"":1555,""adm1_name"":""Lorestan""},{""adm1_code"":1556,""adm1_name"":""Markazi""},{""adm1_code"":1557,""adm1_name"":""Mazandaran""},{""adm1_code"":1558,""adm1_name"":""Semnan""},{""adm1_code"":1559,""adm1_name"":""Sistan-o baluchestan""},{""adm1_code"":1560,""adm1_name"":""Tehran""},{""adm1_code"":1562,""adm1_name"":""Yazd""},{""adm1_code"":1563,""adm1_name"":""Zanjan""},{""adm1_code"":33111,""adm1_name"":""Golestan""},{""adm2_code"":40892,""adm2_name"":""Bahar""}]",7/29/22,9/26/23
2022-0480-USA,USA,2022,7,26,2022,7,31,"[{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3239,""adm1_name"":""Missouri""}]",8/2/22,9/26/23
2022-0481-UGA,UGA,2022,7,30,2022,8,5,"[{""adm1_code"":752,""adm1_name"":""Bulambuli""},{""adm1_code"":785,""adm1_name"":""Sironko""},{""adm1_code"":788,""adm1_name"":""Bukedea""},{""adm1_code"":1080,""adm1_name"":""Bududa""},{""adm1_code"":47071,""adm1_name"":""Butaleja""},{""adm1_code"":47085,""adm1_name"":""Mbale""}]",8/2/22,9/26/23
2022-0490-LKA,LKA,2022,8,1,2022,8,8,"[{""adm2_code"":25830,""adm2_name"":""Matale""},{""adm2_code"":41748,""adm2_name"":""Kandy""},{""adm2_code"":41749,""adm2_name"":""Nuwara Eliya""},{""adm2_code"":25839,""adm2_name"":""Jaffna""},{""adm2_code"":25844,""adm2_name"":""Kegalle""},{""adm2_code"":25845,""adm2_name"":""Ratnapura""},{""adm2_code"":25846,""adm2_name"":""Galle""},{""adm2_code"":25847,""adm2_name"":""Hambantota""},{""adm2_code"":25848,""adm2_name"":""Matara""},{""adm2_code"":25852,""adm2_name"":""Gampaha""}]",8/3/22,10/28/24
